# file = combined_matrix_1.dat

37986.9450 10468.6030 10711.0717  -195.3880   288.3703   270.8202
10468.6030 35462.2374 10556.1142  -620.0303     2.7227   191.7918
10711.0717 10556.1142 36408.0590  -655.9989   247.9628     7.0597
 -195.3880  -620.0303  -655.9989 12609.4139   110.1388    47.5302
  288.3703     2.7227   247.9628   110.1388 13047.7163  -367.5300
  270.8202   191.7918     7.0597    47.5302  -367.5300 12681.3683


# file = combined_matrix_59.dat

50498.3598 15456.4487 15020.7287   -48.7786  1884.4203  -189.8335
15456.4487 54576.3666 14470.0387   157.9673   753.2228  -195.6092
15020.7287 14470.0387 46516.0271    97.7064  1681.4594    19.4387
  -48.7786   157.9673    97.7064 16623.1383   -11.6208   917.9390
 1884.4203   753.2228  1681.4594   -11.6208 16995.1474   -17.3742
 -189.8335  -195.6092    19.4387   917.9390   -17.3742 17825.0424


# file = combined_matrix_60.dat

83993.8807 27997.1426 27997.1426     0.0000     0.0000     0.0000
27997.1426 83992.4121 27996.9479     0.0000     0.0000     0.0000
27997.1426 27996.9479 83992.4121     0.0000     0.0000     0.0000
    0.0000     0.0000     0.0000 27997.6162     0.0000     0.0000
    0.0000     0.0000     0.0000     0.0000 27997.8584     0.0000
    0.0000     0.0000     0.0000     0.0000     0.0000 27997.8584


# file = combined_matrix_61.dat

37681.4583 10467.7681  9321.5024   107.0304    -7.5208    53.0878
10467.7681 36039.8426  9436.5117   300.5702     0.6421    29.1811
 9321.5024  9436.5117 31378.8591    95.7708    -0.2925     5.2501
  107.0304   300.5702    95.7708 11264.7634    12.0405    -3.1711
   -7.5208     0.6421    -0.2925    12.0405 11240.0075   162.3276
   53.0878    29.1811     5.2501    -3.1711   162.3276 12961.2474


# file = combined_matrix_62.dat

31782.1054  9381.8462  9347.6878     3.1733    88.4997   145.3912
 9381.8462 33105.2081  9496.1852   138.8601    77.7021   132.0980
 9347.6878  9496.1852 32841.2498   233.8665   217.0645    87.5591
